A	filename	PSG filename
BFH	stage_h8_dom_freq_Hz	Stage Hour 8 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
BFI	stage_h8_N1_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N1 stage.
BFJ	stage_h8_N2_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N2 stage.
BFK	stage_h8_N3_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N3 stage.
BFL	stage_h8_N2N3_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BFM	stage_h8_NREM_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BFN	stage_h8_R_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in REM stage.
BFO	stage_h8_avg_freq_Hz	Stage Hour 8 - Spindle average frequency (Hz) counting peaks in all stages.
BFP	stage_h8_N1_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in N1 stage.
BFQ	stage_h8_N2_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in N2 stage.
BFR	stage_h8_N3_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in N3 stage.
BFS	stage_h8_N2N3_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
BFT	stage_h8_NREM_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
BFU	stage_h8_R_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in REM stage.
BFV	stage_h8_amp_pkpk_uV	Stage Hour 8 - Average peak-to-peak amplitude (uV) in all stages
BFW	stage_h8_N1_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in N1 stage.
BFX	stage_h8_N2_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in N2 stage.
BFY	stage_h8_N3_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in N3 stage.
BFZ	stage_h8_N2N3_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in N2 and N3 stage.
BGA	stage_h8_NREM_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
BGB	stage_h8_R_amp_rms_uV	Stage Hour 8 - Average rms amplitude (uV) in REM stage.
BGC	stage_h8_amp_rms_uV	Stage Hour 8 - Average rms (Root Mean Square) amplitude (uV) in all stages
BGD	stage_h8_N1_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
BGE	stage_h8_N2_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
BGF	stage_h8_N3_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
BGG	stage_h8_N2N3_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
BGH	stage_h8_NREM_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
BGI	stage_h8_R_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
BGJ	stage_h8_RSAI_uVsec	Stage Hour 8 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
BGK	stage_h9_N1_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
BGL	stage_h9_N2_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
BGM	stage_h9_N3_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
BGN	stage_h9_N2N3_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
BGO	stage_h9_NREM_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
BGP	stage_h9_R_valid_min	Stage Hour 9 - Valid (no artifact) duration (min) in REM stage available for detection.
BGQ	stage_h9_min	Stage Hour 9 duration (min) minus the REM periods if excluded.
BGR	stage_h9_N1_spindle_count	Stage Hour 9 - Sleep spindle count in N1 stage.
BGS	stage_h9_N2_spindle_count	Stage Hour 9 - Sleep spindle count in N2 stage.
BGT	stage_h9_N3_spindle_count	Stage Hour 9 - Sleep spindle count in N3 stage.
BGU	stage_h9_N2N3_spindle_count	Stage Hour 9 - Sleep spindle count in N2 and N3 stage.
BGV	stage_h9_NREM_spindle_count	Stage Hour 9 - Sleep spindle count in NREM stage (N1, N2, N3).
BGW	stage_h9_R_spindle_count	Stage Hour 9 - Sleep spindle count in REM stage.
BGX	stage_h9_spindle_count	Stage Hour 9 - Sleep spindle count in all stages.
BGY	stage_h9_N1_density	Stage Hour 9 - Spindle density (count/min) in N1 stage.
BGZ	stage_h9_N2_density	Stage Hour 9 - Spindle density (count/min) in N2 stage.
BHA	stage_h9_N3_density	Stage Hour 9 - Spindle density (count/min) in N3 stage.
BHB	stage_h9_N2N3_density	Stage Hour 9 - Spindle density (count/min) in N2 and N3 stage.
BHC	stage_h9_NREM_density	Stage Hour 9 - Spindle density (count/min) in NREM stage (N1, N2, N3).
BHD	stage_h9_R_density	Stage Hour 9 - Spindle density (count/min) in REM stage.
BHE	stage_h9_N1_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N1 stage.
BHF	stage_h9_N2_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N2 stage.
BHG	stage_h9_N3_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N3 stage.
BHH	stage_h9_N2N3_spindle_sec	Stage Hour 9 - Average spindle duration (s) in N2 and N3 stage.
BHI	stage_h9_NREM_spindle_sec	Stage Hour 9 - Average spindle duration (s) in NREM stage (N1, N2, N3).
BHJ	stage_h9_R_spindle_sec	Stage Hour 9 - Average spindle duration (s) in REM stage.
BHK	stage_h9_spindle_sec	Stage Hour 9 - Average spindle duration (s) in all stages.
BHL	stage_h9_N1_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
BHM	stage_h9_N2_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
BHN	stage_h9_N3_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
BHO	stage_h9_N2N3_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
BHP	stage_h9_NREM_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
BHQ	stage_h9_R_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
BHR	stage_h9_dom_freq_Hz	Stage Hour 9 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
BHS	stage_h9_N1_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N1 stage.
BHT	stage_h9_N2_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N2 stage.
BHU	stage_h9_N3_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N3 stage.
BHV	stage_h9_N2N3_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
BHW	stage_h9_NREM_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
BHX	stage_h9_R_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in REM stage.
BHY	stage_h9_avg_freq_Hz	Stage Hour 9 - Spindle average frequency (Hz) counting peaks in all stages.
BHZ	stage_h9_N1_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in N1 stage.
BIA	stage_h9_N2_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in N2 stage.
BIB	stage_h9_N3_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in N3 stage.
BIC	stage_h9_N2N3_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in N2 and N3 stage.
BID	stage_h9_NREM_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
BIE	stage_h9_R_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in REM stage.
BIF	stage_h9_amp_pkpk_uV	Stage Hour 9 - Average peak-to-peak amplitude (uV) in all stages
BIG	stage_h9_N1_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in N1 stage.
BIH	stage_h9_N2_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in N2 stage.
BII	stage_h9_N3_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in N3 stage.
BIJ	stage_h9_N2N3_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in N2 and N3 stage.
BIK	stage_h9_NREM_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in NREM stage (N1, N2, N3).
BIL	stage_h9_R_amp_rms_uV	Stage Hour 9 - Average rms amplitude (uV) in REM stage.
BIM	stage_h9_amp_rms_uV	Stage Hour 9 - Average rms (Root Mean Square) amplitude (uV) in all stages
BIN	stage_h9_N1_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N1 stage (uV sec).
BIO	stage_h9_N2_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 stage (uV sec).
BIP	stage_h9_N3_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N3 stage (uV sec).
BIQ	stage_h9_N2N3_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in N2 and N3 stage (uV sec).
BIR	stage_h9_NREM_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in NREM stage (N1, N2, N3) (uV sec).
BIS	stage_h9_R_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in REM stage (uV sec).
BIT	stage_h9_RSAI_uVsec	Stage Hour 9 - RMS Spindle Activity Index (sum of RMS amplitude x spindle duration) in all stages (uV sec)
