A	filename	PSG filename
JX	cyc2_R_trans_freq_Hz	Cycle 2 -  Average slow wave transition frequency (Hz) in REM stage.
JY	cyc2_trans_freq_Hz	Cycle 2 -   Average slow wave transition frequency (Hz)
JZ	cyc3_valid_min	Cycle 3 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
KA	cyc3_N1_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
KB	cyc3_N2_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
KC	cyc3_N3_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
KD	cyc3_N2N3_valid_min	Cycle 3 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
KE	cyc3_NREM_valid_min	Cycle 3 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
KF	cyc3_R_valid_min	Cycle 3 - Valid (no artifact) duration (min) in REM stage available for detection.
KG	cyc3_min	Cycle 3 duration (min) minus the REM periods if excluded.
KH	cyc3_N1_sw_count	Cycle 3 - Slow wave count in N1 stage.
KI	cyc3_N2_sw_count	Cycle 3 - Slow wave count in N2 stage.
KJ	cyc3_N3_sw_count	Cycle 3 - Slow wave count in N3 stage.
KK	cyc3_N2N3_sw_count	Cycle 3 - Slow wave count in N2 and N3 stage.
KL	cyc3_NREM_sw_count	Cycle 3 - Slow wave count in NREM stage (N1, N2, N3).
KM	cyc3_R_sw_count	Cycle 3 - Slow wave count in REM stage.
KN	cyc3_sw_count	Cycle 3 - Slow wave count in all stages.
KO	cyc3_N1_sw_sec	Cycle 3 - Average slow wave duration (s) in N1 stage.
KP	cyc3_N2_sw_sec	Cycle 3 - Average slow wave duration (s) in N2 stage.
KQ	cyc3_N3_sw_sec	Cycle 3 - Average slow wave duration (s) in N3 stage.
KR	cyc3_N2N3_sw_sec	Cycle 3 - Average slow wave duration (s) in N2 and N3 stage.
KS	cyc3_NREM_sw_sec	Cycle 3 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
KT	cyc3_R_sw_sec	Cycle 3 - Average slow wave duration (s) in REM stage.
KU	cyc3_sw_sec	Cycle 3 - Average slow wave duration (s)
KV	cyc3_N1_pkpk_amp_uV	Cycle 3 - Average slow wave peak-to-peak amplitude (uV) in N1 stage.
KW	cyc3_N2_pkpk_amp_uV	Cycle 3 - Average slow wave peak-to-peak amplitude (uV) in N2 stage.
KX	cyc3_N3_pkpk_amp_uV	Cycle 3 - Average slow wave peak-to-peak amplitude (uV) in N3 stage.
KY	cyc3_N2N3_pkpk_amp_uV	Cycle 3 - Average slow wave peak-to-peak amplitude (uV) in N2 and N3 stage.
KZ	cyc3_NREM_pkpk_amp_uV	Cycle 3 - Average slow wave peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
LA	cyc3_R_pkpk_amp_uV	Cycle 3 - Average slow wave peak-to-peak amplitude (uV) in REM stage.
LB	cyc3_pkpk_amp_uV	Cycle 3 - Average slow wave peak-to-peak amplitude (uV)
LC	cyc3_N1_freq_Hz	Cycle 3 - Slow wave frequency (Hz) (inverse of the duration) in N1 stage.
LD	cyc3_N2_freq_Hz	Cycle 3 - Slow wave frequency (Hz) (inverse of the duration) in N2 stage.
LE	cyc3_N3_freq_Hz	Cycle 3 - Slow wave frequency (Hz) (inverse of the duration) in N3 stage.
LF	cyc3_N2N3_freq_Hz	Cycle 3 - Slow wave frequency (Hz) (inverse of the duration) in N2 and N3 stage.
LG	cyc3_NREM_freq_Hz	Cycle 3 - Slow wave frequency (Hz) (inverse of the duration) in NREM stage (N1, N2, N3).
LH	cyc3_R_freq_Hz	Cycle 3 - Slow wave frequency (Hz) (inverse of the duration) in REM stage.
LI	cyc3_freq_Hz	Cycle 3 - Slow wave frequency (Hz) (inverse of the duration).
LJ	cyc3_N1_neg_amp_uV	Cycle 3 - Average slow wave negative peak amplitude (uV) in N1 stage.
LK	cyc3_N2_neg_amp_uV	Cycle 3 - Average slow wave negative peak amplitude (uV) in N2 stage.
LL	cyc3_N3_neg_amp_uV	Cycle 3 - Average slow wave negative peak amplitude (uV) in N3 stage.
LM	cyc3_N2N3_neg_amp_uV	Cycle 3 - Average slow wave negative peak amplitude (uV) in N2 and N3 stage.
LN	cyc3_NREM_neg_amp_uV	Cycle 3 - Average slow wave negative peak amplitude (uV) in NREM stage (N1, N2, N3).
LO	cyc3_R_neg_amp_uV	Cycle 3 - Average slow wave negative peak amplitude (uV) in REM stage.
LP	cyc3_neg_amp_uV	Cycle 3 - Average slow wave negative peak amplitude (uV).
LQ	cyc3_N1_neg_sec	Cycle 3 - Average slow wave negative duration (ms) in N1 stage.
LR	cyc3_N2_neg_sec	Cycle 3 - Average slow wave negative duration (ms) in N2 stage.
LS	cyc3_N3_neg_sec	Cycle 3 - Average slow wave negative duration (ms) in N3 stage.
LT	cyc3_N2N3_neg_sec	Cycle 3 - Average slow wave negative duration (ms) in N2 and N3 stage.
LU	cyc3_NREM_neg_sec	Cycle 3 - Average slow wave negative duration (ms) in NREM stage (N1, N2, N3).
LV	cyc3_R_neg_sec	Cycle 3 - Average slow wave negative duration (ms) in REM stage.
LW	cyc3_neg_sec	Cycle 3 - Average slow wave negative duration (ms)
LX	cyc3_N1_pos_sec	Cycle 3 - Average slow wave positive duration (ms) in N1 stage.
LY	cyc3_N2_pos_sec	Cycle 3 - Average slow wave positive duration (ms) in N2 stage.
LZ	cyc3_N3_pos_sec	Cycle 3 - Average slow wave positive duration (ms) in N3 stage.
MA	cyc3_N2N3_pos_sec	Cycle 3 - Average slow wave positive duration (ms) in N2 and N3 stage.
MB	cyc3_NREM_pos_sec	Cycle 3 - Average slow wave positive duration (ms) in NREM stage (N1, N2, N3).
MC	cyc3_R_pos_sec	Cycle 3 - Average slow wave positive duration (ms) in REM stage.
MD	cyc3_pos_sec	Cycle 3 -  Average slow wave positive duration (ms)
ME	cyc3_N1_slope_0_min	Cycle 3 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N1 stage.
MF	cyc3_N2_slope_0_min	Cycle 3 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N2 stage.
MG	cyc3_N3_slope_0_min	Cycle 3 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N3 stage.
MH	cyc3_N2N3_slope_0_min	Cycle 3 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N2 and N3 stage.
MI	cyc3_NREM_slope_0_min	Cycle 3 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in NREM stage (N1, N2, N3).
MJ	cyc3_R_slope_0_min	Cycle 3 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in REM stage.
MK	cyc3_slope_0_min	Cycle 3 -  Average slow wave slope (uV/s) from 0 crossing to the min of the negative component.
ML	cyc3_N1_slope_min_max	Cycle 3 - Average slow wave slope (uV/s) from min to the max in N1 stage.
MM	cyc3_N2_slope_min_max	Cycle 3 - Average slow wave slope (uV/s) from min to the max in N2 stage.
MN	cyc3_N3_slope_min_max	Cycle 3 - Average slow wave slope (uV/s) from min to the max in N3 stage.
MO	cyc3_N2N3_slope_min_max	Cycle 3 - Average slow wave slope (uV/s) from min to the max in N2 and N3 stage.
MP	cyc3_NREM_slope_min_max	Cycle 3 - Average slow wave slope (uV/s) from min to the max in NREM stage (N1, N2, N3).
MQ	cyc3_R_slope_min_max	Cycle 3 - Average slow wave slope (uV/s) from min to the max in REM stage.
MR	cyc3_slope_min_max	Cycle 3 -  Average slow wave slope (uV/s) from min to the max.
MS	cyc3_N1_slope_max_0	Cycle 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
MT	cyc3_N2_slope_max_0	Cycle 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
MU	cyc3_N3_slope_max_0	Cycle 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
MV	cyc3_N2N3_slope_max_0	Cycle 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
MW	cyc3_NREM_slope_max_0	Cycle 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
MX	cyc3_R_slope_max_0	Cycle 3 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
MY	cyc3_slope_max_0	Cycle 3 -  Average slow wave slope (uV/s) from max of positive to the 0 crossing.
MZ	cyc3_N1_trans_freq_Hz	Cycle 3 -  Average slow wave transition frequency (Hz) in N1 stage.
NA	cyc3_N2_trans_freq_Hz	Cycle 3 -  Average slow wave transition frequency (Hz) in N2 stage.
NB	cyc3_N3_trans_freq_Hz	Cycle 3 -  Average slow wave transition frequency (Hz) in N3 stage.
NC	cyc3_N2N3_trans_freq_Hz	Cycle 3 -  Average slow wave transition frequency (Hz) in N2 and N3 stage.
ND	cyc3_NREM_trans_freq_Hz	Cycle 3 -  Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
NE	cyc3_R_trans_freq_Hz	Cycle 3 -  Average slow wave transition frequency (Hz) in REM stage.
NF	cyc3_trans_freq_Hz	Cycle 3 -   Average slow wave transition frequency (Hz)
NG	cyc4_valid_min	Cycle 4 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
NH	cyc4_N1_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
NI	cyc4_N2_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
NJ	cyc4_N3_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
NK	cyc4_N2N3_valid_min	Cycle 4 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
NL	cyc4_NREM_valid_min	Cycle 4 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
NM	cyc4_R_valid_min	Cycle 4 - Valid (no artifact) duration (min) in REM stage available for detection.
NN	cyc4_min	Cycle 4 duration (min) minus the REM periods if excluded.
NO	cyc4_N1_sw_count	Cycle 4 - Slow wave count in N1 stage.
NP	cyc4_N2_sw_count	Cycle 4 - Slow wave count in N2 stage.
NQ	cyc4_N3_sw_count	Cycle 4 - Slow wave count in N3 stage.
NR	cyc4_N2N3_sw_count	Cycle 4 - Slow wave count in N2 and N3 stage.
NS	cyc4_NREM_sw_count	Cycle 4 - Slow wave count in NREM stage (N1, N2, N3).
NT	cyc4_R_sw_count	Cycle 4 - Slow wave count in REM stage.
NU	cyc4_sw_count	Cycle 4 - Slow wave count in all stages.
NV	cyc4_N1_sw_sec	Cycle 4 - Average slow wave duration (s) in N1 stage.
NW	cyc4_N2_sw_sec	Cycle 4 - Average slow wave duration (s) in N2 stage.
NX	cyc4_N3_sw_sec	Cycle 4 - Average slow wave duration (s) in N3 stage.
NY	cyc4_N2N3_sw_sec	Cycle 4 - Average slow wave duration (s) in N2 and N3 stage.
NZ	cyc4_NREM_sw_sec	Cycle 4 - Average slow wave duration (s) in NREM stage (N1, N2, N3).
OA	cyc4_R_sw_sec	Cycle 4 - Average slow wave duration (s) in REM stage.
OB	cyc4_sw_sec	Cycle 4 - Average slow wave duration (s)
OC	cyc4_N1_pkpk_amp_uV	Cycle 4 - Average slow wave peak-to-peak amplitude (uV) in N1 stage.
OD	cyc4_N2_pkpk_amp_uV	Cycle 4 - Average slow wave peak-to-peak amplitude (uV) in N2 stage.
OE	cyc4_N3_pkpk_amp_uV	Cycle 4 - Average slow wave peak-to-peak amplitude (uV) in N3 stage.
OF	cyc4_N2N3_pkpk_amp_uV	Cycle 4 - Average slow wave peak-to-peak amplitude (uV) in N2 and N3 stage.
OG	cyc4_NREM_pkpk_amp_uV	Cycle 4 - Average slow wave peak-to-peak amplitude (uV) in NREM stage (N1, N2, N3).
OH	cyc4_R_pkpk_amp_uV	Cycle 4 - Average slow wave peak-to-peak amplitude (uV) in REM stage.
OI	cyc4_pkpk_amp_uV	Cycle 4 - Average slow wave peak-to-peak amplitude (uV)
OJ	cyc4_N1_freq_Hz	Cycle 4 - Slow wave frequency (Hz) (inverse of the duration) in N1 stage.
OK	cyc4_N2_freq_Hz	Cycle 4 - Slow wave frequency (Hz) (inverse of the duration) in N2 stage.
OL	cyc4_N3_freq_Hz	Cycle 4 - Slow wave frequency (Hz) (inverse of the duration) in N3 stage.
OM	cyc4_N2N3_freq_Hz	Cycle 4 - Slow wave frequency (Hz) (inverse of the duration) in N2 and N3 stage.
ON	cyc4_NREM_freq_Hz	Cycle 4 - Slow wave frequency (Hz) (inverse of the duration) in NREM stage (N1, N2, N3).
OO	cyc4_R_freq_Hz	Cycle 4 - Slow wave frequency (Hz) (inverse of the duration) in REM stage.
OP	cyc4_freq_Hz	Cycle 4 - Slow wave frequency (Hz) (inverse of the duration).
OQ	cyc4_N1_neg_amp_uV	Cycle 4 - Average slow wave negative peak amplitude (uV) in N1 stage.
OR	cyc4_N2_neg_amp_uV	Cycle 4 - Average slow wave negative peak amplitude (uV) in N2 stage.
OS	cyc4_N3_neg_amp_uV	Cycle 4 - Average slow wave negative peak amplitude (uV) in N3 stage.
OT	cyc4_N2N3_neg_amp_uV	Cycle 4 - Average slow wave negative peak amplitude (uV) in N2 and N3 stage.
OU	cyc4_NREM_neg_amp_uV	Cycle 4 - Average slow wave negative peak amplitude (uV) in NREM stage (N1, N2, N3).
OV	cyc4_R_neg_amp_uV	Cycle 4 - Average slow wave negative peak amplitude (uV) in REM stage.
OW	cyc4_neg_amp_uV	Cycle 4 - Average slow wave negative peak amplitude (uV).
OX	cyc4_N1_neg_sec	Cycle 4 - Average slow wave negative duration (ms) in N1 stage.
OY	cyc4_N2_neg_sec	Cycle 4 - Average slow wave negative duration (ms) in N2 stage.
OZ	cyc4_N3_neg_sec	Cycle 4 - Average slow wave negative duration (ms) in N3 stage.
PA	cyc4_N2N3_neg_sec	Cycle 4 - Average slow wave negative duration (ms) in N2 and N3 stage.
PB	cyc4_NREM_neg_sec	Cycle 4 - Average slow wave negative duration (ms) in NREM stage (N1, N2, N3).
PC	cyc4_R_neg_sec	Cycle 4 - Average slow wave negative duration (ms) in REM stage.
PD	cyc4_neg_sec	Cycle 4 - Average slow wave negative duration (ms)
PE	cyc4_N1_pos_sec	Cycle 4 - Average slow wave positive duration (ms) in N1 stage.
PF	cyc4_N2_pos_sec	Cycle 4 - Average slow wave positive duration (ms) in N2 stage.
PG	cyc4_N3_pos_sec	Cycle 4 - Average slow wave positive duration (ms) in N3 stage.
PH	cyc4_N2N3_pos_sec	Cycle 4 - Average slow wave positive duration (ms) in N2 and N3 stage.
PI	cyc4_NREM_pos_sec	Cycle 4 - Average slow wave positive duration (ms) in NREM stage (N1, N2, N3).
PJ	cyc4_R_pos_sec	Cycle 4 - Average slow wave positive duration (ms) in REM stage.
PK	cyc4_pos_sec	Cycle 4 -  Average slow wave positive duration (ms)
PL	cyc4_N1_slope_0_min	Cycle 4 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N1 stage.
PM	cyc4_N2_slope_0_min	Cycle 4 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N2 stage.
PN	cyc4_N3_slope_0_min	Cycle 4 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N3 stage.
PO	cyc4_N2N3_slope_0_min	Cycle 4 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in N2 and N3 stage.
PP	cyc4_NREM_slope_0_min	Cycle 4 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in NREM stage (N1, N2, N3).
PQ	cyc4_R_slope_0_min	Cycle 4 - Average slow wave slope (uV/s) from 0 crossing to the min of the negative component in REM stage.
PR	cyc4_slope_0_min	Cycle 4 -  Average slow wave slope (uV/s) from 0 crossing to the min of the negative component.
PS	cyc4_N1_slope_min_max	Cycle 4 - Average slow wave slope (uV/s) from min to the max in N1 stage.
PT	cyc4_N2_slope_min_max	Cycle 4 - Average slow wave slope (uV/s) from min to the max in N2 stage.
PU	cyc4_N3_slope_min_max	Cycle 4 - Average slow wave slope (uV/s) from min to the max in N3 stage.
PV	cyc4_N2N3_slope_min_max	Cycle 4 - Average slow wave slope (uV/s) from min to the max in N2 and N3 stage.
PW	cyc4_NREM_slope_min_max	Cycle 4 - Average slow wave slope (uV/s) from min to the max in NREM stage (N1, N2, N3).
PX	cyc4_R_slope_min_max	Cycle 4 - Average slow wave slope (uV/s) from min to the max in REM stage.
PY	cyc4_slope_min_max	Cycle 4 -  Average slow wave slope (uV/s) from min to the max.
PZ	cyc4_N1_slope_max_0	Cycle 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N1 stage.
QA	cyc4_N2_slope_max_0	Cycle 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 stage.
QB	cyc4_N3_slope_max_0	Cycle 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N3 stage.
QC	cyc4_N2N3_slope_max_0	Cycle 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in N2 and N3 stage.
QD	cyc4_NREM_slope_max_0	Cycle 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in NREM stage (N1, N2, N3).
QE	cyc4_R_slope_max_0	Cycle 4 - Average slow wave slope (uV/s) from max of positive to the 0 crossing in REM stage.
QF	cyc4_slope_max_0	Cycle 4 -  Average slow wave slope (uV/s) from max of positive to the 0 crossing.
QG	cyc4_N1_trans_freq_Hz	Cycle 4 -  Average slow wave transition frequency (Hz) in N1 stage.
QH	cyc4_N2_trans_freq_Hz	Cycle 4 -  Average slow wave transition frequency (Hz) in N2 stage.
QI	cyc4_N3_trans_freq_Hz	Cycle 4 -  Average slow wave transition frequency (Hz) in N3 stage.
QJ	cyc4_N2N3_trans_freq_Hz	Cycle 4 -  Average slow wave transition frequency (Hz) in N2 and N3 stage.
QK	cyc4_NREM_trans_freq_Hz	Cycle 4 -  Average slow wave transition frequency (Hz) in NREM stage (N1, N2, N3).
QL	cyc4_R_trans_freq_Hz	Cycle 4 -  Average slow wave transition frequency (Hz) in REM stage.
QM	cyc4_trans_freq_Hz	Cycle 4 -   Average slow wave transition frequency (Hz)
QN	cyc5_valid_min	Cycle 5 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
QO	cyc5_N1_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
QP	cyc5_N2_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
QQ	cyc5_N3_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
QR	cyc5_N2N3_valid_min	Cycle 5 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
QS	cyc5_NREM_valid_min	Cycle 5 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
QT	cyc5_R_valid_min	Cycle 5 - Valid (no artifact) duration (min) in REM stage available for detection.
QU	cyc5_min	Cycle 5 duration (min) minus the REM periods if excluded.
QV	cyc5_N1_sw_count	Cycle 5 - Slow wave count in N1 stage.
QW	cyc5_N2_sw_count	Cycle 5 - Slow wave count in N2 stage.
QX	cyc5_N3_sw_count	Cycle 5 - Slow wave count in N3 stage.
QY	cyc5_N2N3_sw_count	Cycle 5 - Slow wave count in N2 and N3 stage.
QZ	cyc5_NREM_sw_count	Cycle 5 - Slow wave count in NREM stage (N1, N2, N3).
RA	cyc5_R_sw_count	Cycle 5 - Slow wave count in REM stage.
RB	cyc5_sw_count	Cycle 5 - Slow wave count in all stages.
RC	cyc5_N1_sw_sec	Cycle 5 - Average slow wave duration (s) in N1 stage.
RD	cyc5_N2_sw_sec	Cycle 5 - Average slow wave duration (s) in N2 stage.
RE	cyc5_N3_sw_sec	Cycle 5 - Average slow wave duration (s) in N3 stage.
