A	filename	PSG filename
UK	clock_h3_N1_density	Hour 3 - Spindle density (count/min) in N1 stage.
UL	clock_h3_N2_density	Hour 3 - Spindle density (count/min) in N2 stage.
UM	clock_h3_N3_density	Hour 3 - Spindle density (count/min) in N3 stage.
UN	clock_h3_N2N3_density	Hour 3 - Spindle density (count/min) in N2 and N3 stage.
UO	clock_h3_NREM_density	Hour 3 - Spindle density (count/min) in NREM stage (N1, N2, N3).
UP	clock_h3_R_density	Hour 3 - Spindle density (count/min) in REM stage.
UQ	clock_h3_density	Hour 3 - Spindle density (count/min) in all stages.
UR	clock_h3_N1_spindle_sec	Hour 3 - Average spindle duration (s) in N1 stage.
US	clock_h3_N2_spindle_sec	Hour 3 - Average spindle duration (s) in N2 stage.
UT	clock_h3_N3_spindle_sec	Hour 3 - Average spindle duration (s) in N3 stage.
UU	clock_h3_N2N3_spindle_sec	Hour 3 - Average spindle duration (s) in N2 and N3 stage.
UV	clock_h3_NREM_spindle_sec	Hour 3 - Average spindle duration (s) in NREM stage (N1, N2, N3).
UW	clock_h3_R_spindle_sec	Hour 3 - Average spindle duration (s) in REM stage.
UX	clock_h3_spindle_sec	Hour 3 - Average spindle duration (s) in all stages.
UY	clock_h3_N1_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
UZ	clock_h3_N2_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
VA	clock_h3_N3_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
VB	clock_h3_N2N3_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
VC	clock_h3_NREM_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
VD	clock_h3_R_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
VE	clock_h3_dom_freq_Hz	Hour 3 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
VF	clock_h3_N1_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in N1 stage.
VG	clock_h3_N2_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in N2 stage.
VH	clock_h3_N3_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in N3 stage.
VI	clock_h3_N2N3_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
VJ	clock_h3_NREM_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
VK	clock_h3_R_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in REM stage.
VL	clock_h3_avg_freq_Hz	Hour 3 - Spindle average frequency (Hz) counting peaks in all stages.
VM	clock_h3_N1_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in N1 stage.
VN	clock_h3_N2_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in N2 stage.
VO	clock_h3_N3_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in N3 stage.
VP	clock_h3_N2N3_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
VQ	clock_h3_NREM_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
VR	clock_h3_R_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in REM stage.
VS	clock_h3_amp_pkpk_uV	Hour 3 - Average peak-to-peak amplitude (µV) in all stages
VT	clock_h3_N1_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in N1 stage.
VU	clock_h3_N2_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in N2 stage.
VV	clock_h3_N3_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in N3 stage.
VW	clock_h3_N2N3_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in N2 and N3 stage.
VX	clock_h3_NREM_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
VY	clock_h3_R_amp_rms_uV	Hour 3 - Average rms amplitude (µV) in REM stage.
VZ	clock_h3_amp_rms_uV	Hour 3 - Average rms (Root Mean Square) amplitude (µV) in all stages
WA	clock_h4_valid_min	Hour 4 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
WB	clock_h4_N1_valid_min	Hour 4 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
WC	clock_h4_N2_valid_min	Hour 4 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
WD	clock_h4_N3_valid_min	Hour 4 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
WE	clock_h4_N2N3_valid_min	Hour 4 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
WF	clock_h4_NREM_valid_min	Hour 4 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
WG	clock_h4_R_valid_min	Hour 4 - Valid (no artifact) duration (min) in REM stage available for detection.
WH	clock_h4_min	Hour 4 duration (min) minus the REM periods if excluded.
WI	clock_h4_N1_spindle_count	Hour 4 - Sleep spindle count in N1 stage.
WJ	clock_h4_N2_spindle_count	Hour 4 - Sleep spindle count in N2 stage.
WK	clock_h4_N3_spindle_count	Hour 4 - Sleep spindle count in N3 stage.
WL	clock_h4_N2N3_spindle_count	Hour 4 - Sleep spindle count in N2 and N3 stage.
WM	clock_h4_NREM_spindle_count	Hour 4 - Sleep spindle count in NREM stage (N1, N2, N3).
WN	clock_h4_R_spindle_count	Hour 4 - Sleep spindle count in REM stage.
WO	clock_h4_spindle_count	Hour 4 - Sleep spindle count in all stages.
WP	clock_h4_N1_density	Hour 4 - Spindle density (count/min) in N1 stage.
WQ	clock_h4_N2_density	Hour 4 - Spindle density (count/min) in N2 stage.
WR	clock_h4_N3_density	Hour 4 - Spindle density (count/min) in N3 stage.
WS	clock_h4_N2N3_density	Hour 4 - Spindle density (count/min) in N2 and N3 stage.
WT	clock_h4_NREM_density	Hour 4 - Spindle density (count/min) in NREM stage (N1, N2, N3).
WU	clock_h4_R_density	Hour 4 - Spindle density (count/min) in REM stage.
WV	clock_h4_density	Hour 4 - Spindle density (count/min) in all stages.
WW	clock_h4_N1_spindle_sec	Hour 4 - Average spindle duration (s) in N1 stage.
WX	clock_h4_N2_spindle_sec	Hour 4 - Average spindle duration (s) in N2 stage.
WY	clock_h4_N3_spindle_sec	Hour 4 - Average spindle duration (s) in N3 stage.
WZ	clock_h4_N2N3_spindle_sec	Hour 4 - Average spindle duration (s) in N2 and N3 stage.
XA	clock_h4_NREM_spindle_sec	Hour 4 - Average spindle duration (s) in NREM stage (N1, N2, N3).
XB	clock_h4_R_spindle_sec	Hour 4 - Average spindle duration (s) in REM stage.
XC	clock_h4_spindle_sec	Hour 4 - Average spindle duration (s) in all stages.
XD	clock_h4_N1_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
XE	clock_h4_N2_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
XF	clock_h4_N3_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
XG	clock_h4_N2N3_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
XH	clock_h4_NREM_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
XI	clock_h4_R_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
XJ	clock_h4_dom_freq_Hz	Hour 4 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
XK	clock_h4_N1_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in N1 stage.
XL	clock_h4_N2_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in N2 stage.
XM	clock_h4_N3_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in N3 stage.
XN	clock_h4_N2N3_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
XO	clock_h4_NREM_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
XP	clock_h4_R_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in REM stage.
XQ	clock_h4_avg_freq_Hz	Hour 4 - Spindle average frequency (Hz) counting peaks in all stages.
XR	clock_h4_N1_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in N1 stage.
XS	clock_h4_N2_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in N2 stage.
XT	clock_h4_N3_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in N3 stage.
XU	clock_h4_N2N3_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
XV	clock_h4_NREM_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
XW	clock_h4_R_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in REM stage.
XX	clock_h4_amp_pkpk_uV	Hour 4 - Average peak-to-peak amplitude (µV) in all stages
XY	clock_h4_N1_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in N1 stage.
XZ	clock_h4_N2_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in N2 stage.
YA	clock_h4_N3_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in N3 stage.
YB	clock_h4_N2N3_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in N2 and N3 stage.
YC	clock_h4_NREM_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
YD	clock_h4_R_amp_rms_uV	Hour 4 - Average rms amplitude (µV) in REM stage.
YE	clock_h4_amp_rms_uV	Hour 4 - Average rms (Root Mean Square) amplitude (µV) in all stages
YF	clock_h5_valid_min	Hour 5 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
YG	clock_h5_N1_valid_min	Hour 5 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
YH	clock_h5_N2_valid_min	Hour 5 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
YI	clock_h5_N3_valid_min	Hour 5 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
YJ	clock_h5_N2N3_valid_min	Hour 5 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
YK	clock_h5_NREM_valid_min	Hour 5 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
YL	clock_h5_R_valid_min	Hour 5 - Valid (no artifact) duration (min) in REM stage available for detection.
YM	clock_h5_min	Hour 5 duration (min) minus the REM periods if excluded.
YN	clock_h5_N1_spindle_count	Hour 5 - Sleep spindle count in N1 stage.
YO	clock_h5_N2_spindle_count	Hour 5 - Sleep spindle count in N2 stage.
YP	clock_h5_N3_spindle_count	Hour 5 - Sleep spindle count in N3 stage.
YQ	clock_h5_N2N3_spindle_count	Hour 5 - Sleep spindle count in N2 and N3 stage.
YR	clock_h5_NREM_spindle_count	Hour 5 - Sleep spindle count in NREM stage (N1, N2, N3).
YS	clock_h5_R_spindle_count	Hour 5 - Sleep spindle count in REM stage.
YT	clock_h5_spindle_count	Hour 5 - Sleep spindle count in all stages.
YU	clock_h5_N1_density	Hour 5 - Spindle density (count/min) in N1 stage.
YV	clock_h5_N2_density	Hour 5 - Spindle density (count/min) in N2 stage.
YW	clock_h5_N3_density	Hour 5 - Spindle density (count/min) in N3 stage.
YX	clock_h5_N2N3_density	Hour 5 - Spindle density (count/min) in N2 and N3 stage.
YY	clock_h5_NREM_density	Hour 5 - Spindle density (count/min) in NREM stage (N1, N2, N3).
YZ	clock_h5_R_density	Hour 5 - Spindle density (count/min) in REM stage.
ZA	clock_h5_density	Hour 5 - Spindle density (count/min) in all stages.
ZB	clock_h5_N1_spindle_sec	Hour 5 - Average spindle duration (s) in N1 stage.
ZC	clock_h5_N2_spindle_sec	Hour 5 - Average spindle duration (s) in N2 stage.
ZD	clock_h5_N3_spindle_sec	Hour 5 - Average spindle duration (s) in N3 stage.
ZE	clock_h5_N2N3_spindle_sec	Hour 5 - Average spindle duration (s) in N2 and N3 stage.
ZF	clock_h5_NREM_spindle_sec	Hour 5 - Average spindle duration (s) in NREM stage (N1, N2, N3).
ZG	clock_h5_R_spindle_sec	Hour 5 - Average spindle duration (s) in REM stage.
ZH	clock_h5_spindle_sec	Hour 5 - Average spindle duration (s) in all stages.
ZI	clock_h5_N1_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
ZJ	clock_h5_N2_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
ZK	clock_h5_N3_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ZL	clock_h5_N2N3_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ZM	clock_h5_NREM_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ZN	clock_h5_R_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ZO	clock_h5_dom_freq_Hz	Hour 5 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ZP	clock_h5_N1_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N1 stage.
ZQ	clock_h5_N2_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N2 stage.
ZR	clock_h5_N3_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N3 stage.
ZS	clock_h5_N2N3_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
ZT	clock_h5_NREM_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
ZU	clock_h5_R_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in REM stage.
ZV	clock_h5_avg_freq_Hz	Hour 5 - Spindle average frequency (Hz) counting peaks in all stages.
ZW	clock_h5_N1_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in N1 stage.
ZX	clock_h5_N2_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in N2 stage.
ZY	clock_h5_N3_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in N3 stage.
ZZ	clock_h5_N2N3_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AAA	clock_h5_NREM_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AAB	clock_h5_R_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in REM stage.
AAC	clock_h5_amp_pkpk_uV	Hour 5 - Average peak-to-peak amplitude (µV) in all stages
AAD	clock_h5_N1_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in N1 stage.
AAE	clock_h5_N2_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in N2 stage.
AAF	clock_h5_N3_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in N3 stage.
AAG	clock_h5_N2N3_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in N2 and N3 stage.
AAH	clock_h5_NREM_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
AAI	clock_h5_R_amp_rms_uV	Hour 5 - Average rms amplitude (µV) in REM stage.
AAJ	clock_h5_amp_rms_uV	Hour 5 - Average rms (Root Mean Square) amplitude (µV) in all stages
AAK	clock_h6_valid_min	Hour 6 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
AAL	clock_h6_N1_valid_min	Hour 6 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
AAM	clock_h6_N2_valid_min	Hour 6 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
AAN	clock_h6_N3_valid_min	Hour 6 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
AAO	clock_h6_N2N3_valid_min	Hour 6 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
AAP	clock_h6_NREM_valid_min	Hour 6 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
AAQ	clock_h6_R_valid_min	Hour 6 - Valid (no artifact) duration (min) in REM stage available for detection.
AAR	clock_h6_min	Hour 6 duration (min) minus the REM periods if excluded.
AAS	clock_h6_N1_spindle_count	Hour 6 - Sleep spindle count in N1 stage.
AAT	clock_h6_N2_spindle_count	Hour 6 - Sleep spindle count in N2 stage.
AAU	clock_h6_N3_spindle_count	Hour 6 - Sleep spindle count in N3 stage.
AAV	clock_h6_N2N3_spindle_count	Hour 6 - Sleep spindle count in N2 and N3 stage.
AAW	clock_h6_NREM_spindle_count	Hour 6 - Sleep spindle count in NREM stage (N1, N2, N3).
AAX	clock_h6_R_spindle_count	Hour 6 - Sleep spindle count in REM stage.
AAY	clock_h6_spindle_count	Hour 6 - Sleep spindle count in all stages.
AAZ	clock_h6_N1_density	Hour 6 - Spindle density (count/min) in N1 stage.
ABA	clock_h6_N2_density	Hour 6 - Spindle density (count/min) in N2 stage.
ABB	clock_h6_N3_density	Hour 6 - Spindle density (count/min) in N3 stage.
ABC	clock_h6_N2N3_density	Hour 6 - Spindle density (count/min) in N2 and N3 stage.
ABD	clock_h6_NREM_density	Hour 6 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ABE	clock_h6_R_density	Hour 6 - Spindle density (count/min) in REM stage.
ABF	clock_h6_density	Hour 6 - Spindle density (count/min) in all stages.
ABG	clock_h6_N1_spindle_sec	Hour 6 - Average spindle duration (s) in N1 stage.
ABH	clock_h6_N2_spindle_sec	Hour 6 - Average spindle duration (s) in N2 stage.
ABI	clock_h6_N3_spindle_sec	Hour 6 - Average spindle duration (s) in N3 stage.
ABJ	clock_h6_N2N3_spindle_sec	Hour 6 - Average spindle duration (s) in N2 and N3 stage.
ABK	clock_h6_NREM_spindle_sec	Hour 6 - Average spindle duration (s) in NREM stage (N1, N2, N3).
ABL	clock_h6_R_spindle_sec	Hour 6 - Average spindle duration (s) in REM stage.
ABM	clock_h6_spindle_sec	Hour 6 - Average spindle duration (s) in all stages.
ABN	clock_h6_N1_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
ABO	clock_h6_N2_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
ABP	clock_h6_N3_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ABQ	clock_h6_N2N3_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ABR	clock_h6_NREM_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ABS	clock_h6_R_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ABT	clock_h6_dom_freq_Hz	Hour 6 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ABU	clock_h6_N1_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N1 stage.
ABV	clock_h6_N2_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N2 stage.
ABW	clock_h6_N3_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N3 stage.
ABX	clock_h6_N2N3_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
ABY	clock_h6_NREM_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
ABZ	clock_h6_R_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in REM stage.
ACA	clock_h6_avg_freq_Hz	Hour 6 - Spindle average frequency (Hz) counting peaks in all stages.
ACB	clock_h6_N1_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in N1 stage.
ACC	clock_h6_N2_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in N2 stage.
ACD	clock_h6_N3_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in N3 stage.
ACE	clock_h6_N2N3_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
ACF	clock_h6_NREM_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
ACG	clock_h6_R_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in REM stage.
ACH	clock_h6_amp_pkpk_uV	Hour 6 - Average peak-to-peak amplitude (µV) in all stages
ACI	clock_h6_N1_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in N1 stage.
ACJ	clock_h6_N2_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in N2 stage.
ACK	clock_h6_N3_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in N3 stage.
ACL	clock_h6_N2N3_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in N2 and N3 stage.
ACM	clock_h6_NREM_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in NREM stage (N1, N2, N3).
ACN	clock_h6_R_amp_rms_uV	Hour 6 - Average rms amplitude (µV) in REM stage.
ACO	clock_h6_amp_rms_uV	Hour 6 - Average rms (Root Mean Square) amplitude (µV) in all stages
ACP	clock_h7_valid_min	Hour 7 - Valid (no artifact) duration (min) available for detection minus the REM periods if excluded.
ACQ	clock_h7_N1_valid_min	Hour 7 - Valid (no artifact) duration (min) in N1 stage available for detection minus the REM periods if excluded.
ACR	clock_h7_N2_valid_min	Hour 7 - Valid (no artifact) duration (min) in N2 stage available for detection minus the REM periods if excluded.
ACS	clock_h7_N3_valid_min	Hour 7 - Valid (no artifact) duration (min) in N3 stage available for detection minus the REM periods if excluded.
ACT	clock_h7_N2N3_valid_min	Hour 7 - Valid (no artifact) duration (min) in N2 and N3 stage available for detection minus the REM periods if excluded.
ACU	clock_h7_NREM_valid_min	Hour 7 - Valid (no artifact) duration (min) in NREM stage (N1, N2, N3) available for detection minus the REM periods if excluded.
ACV	clock_h7_R_valid_min	Hour 7 - Valid (no artifact) duration (min) in REM stage available for detection.
ACW	clock_h7_min	Hour 7 duration (min) minus the REM periods if excluded.
ACX	clock_h7_N1_spindle_count	Hour 7 - Sleep spindle count in N1 stage.
ACY	clock_h7_N2_spindle_count	Hour 7 - Sleep spindle count in N2 stage.
ACZ	clock_h7_N3_spindle_count	Hour 7 - Sleep spindle count in N3 stage.
ADA	clock_h7_N2N3_spindle_count	Hour 7 - Sleep spindle count in N2 and N3 stage.
ADB	clock_h7_NREM_spindle_count	Hour 7 - Sleep spindle count in NREM stage (N1, N2, N3).
ADC	clock_h7_R_spindle_count	Hour 7 - Sleep spindle count in REM stage.
ADD	clock_h7_spindle_count	Hour 7 - Sleep spindle count in all stages.
ADE	clock_h7_N1_density	Hour 7 - Spindle density (count/min) in N1 stage.
ADF	clock_h7_N2_density	Hour 7 - Spindle density (count/min) in N2 stage.
ADG	clock_h7_N3_density	Hour 7 - Spindle density (count/min) in N3 stage.
ADH	clock_h7_N2N3_density	Hour 7 - Spindle density (count/min) in N2 and N3 stage.
ADI	clock_h7_NREM_density	Hour 7 - Spindle density (count/min) in NREM stage (N1, N2, N3).
ADJ	clock_h7_R_density	Hour 7 - Spindle density (count/min) in REM stage.
ADK	clock_h7_density	Hour 7 - Spindle density (count/min) in all stages.
ADL	clock_h7_N1_spindle_sec	Hour 7 - Average spindle duration (s) in N1 stage.
ADM	clock_h7_N2_spindle_sec	Hour 7 - Average spindle duration (s) in N2 stage.
ADN	clock_h7_N3_spindle_sec	Hour 7 - Average spindle duration (s) in N3 stage.
ADO	clock_h7_N2N3_spindle_sec	Hour 7 - Average spindle duration (s) in N2 and N3 stage.
ADP	clock_h7_NREM_spindle_sec	Hour 7 - Average spindle duration (s) in NREM stage (N1, N2, N3).
ADQ	clock_h7_R_spindle_sec	Hour 7 - Average spindle duration (s) in REM stage.
ADR	clock_h7_spindle_sec	Hour 7 - Average spindle duration (s) in all stages.
ADS	clock_h7_N1_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N1 stage.
ADT	clock_h7_N2_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 stage.
ADU	clock_h7_N3_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N3 stage.
ADV	clock_h7_N2N3_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in N2 and N3 stage.
ADW	clock_h7_NREM_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in NREM stage (N1, N2, N3).
ADX	clock_h7_R_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in REM stage.
ADY	clock_h7_dom_freq_Hz	Hour 7 - Spindle dominant frequency (Hz) where spectral energy is maximum in all stages.
ADZ	clock_h7_N1_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N1 stage.
AEA	clock_h7_N2_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N2 stage.
AEB	clock_h7_N3_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N3 stage.
AEC	clock_h7_N2N3_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in N2 and N3 stage.
AED	clock_h7_NREM_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in NREM stage (N1, N2, N3).
AEE	clock_h7_R_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in REM stage.
AEF	clock_h7_avg_freq_Hz	Hour 7 - Spindle average frequency (Hz) counting peaks in all stages.
AEG	clock_h7_N1_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in N1 stage.
AEH	clock_h7_N2_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in N2 stage.
AEI	clock_h7_N3_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in N3 stage.
AEJ	clock_h7_N2N3_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in N2 and N3 stage.
AEK	clock_h7_NREM_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in NREM stage (N1, N2, N3).
AEL	clock_h7_R_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in REM stage.
AEM	clock_h7_amp_pkpk_uV	Hour 7 - Average peak-to-peak amplitude (µV) in all stages
AEN	clock_h7_N1_amp_rms_uV	Hour 7 - Average rms amplitude (µV) in N1 stage.
AEO	clock_h7_N2_amp_rms_uV	Hour 7 - Average rms amplitude (µV) in N2 stage.
AEP	clock_h7_N3_amp_rms_uV	Hour 7 - Average rms amplitude (µV) in N3 stage.
AEQ	clock_h7_N2N3_amp_rms_uV	Hour 7 - Average rms amplitude (µV) in N2 and N3 stage.
